entityid;objectid;situation;x_wgs;y_wgs
ac642c02-7848-4ecb-9c41-fe9f4d2cf38a;776;JARDIN BONNE - AVENTURE;2.15245716;48.80687703
ac846a18-21f9-42c8-b67b-66baf7a1cbeb;399;AVENUE DU GENERAL DE GAULLE;2.12816323;48.80006603
aca5ba94-0ac4-40ac-b14c-7d36721798ab;977;SQUARE DE L'ETANG DE LA MARTINIERE;2.1131737;48.7819954
acb8501d-8337-4ba3-add0-8b9bb05462b7;92;CRECHE MARIE - ANNE BOIVIN;2.15213932;48.80692722
ad2d343c-f788-4017-8a2a-5d08562a87d3;658;BOULEVARD DE LA REINE;2.12117769;48.80996322
ad690182-a34a-4215-8ef2-0ae83bf55475;1000;MATERNELLE HONORE DE BALZAC;2.14420352;48.80569462
ae3a3343-1f5e-4a8c-9f76-9885ebbf1d1e;450;AVENUE DE SAINT - CLOUD;2.1344701;48.80495471
ae744620-f2cc-4bac-9059-a68aecd4b4ec;917;MATERNELLE RICHARD MIQUE;2.14366358;48.81154686
ae817636-de05-4f9c-897a-66f612f9c8d8;89;CRECHE  CLAGNY GLATIGNY;2.14079413;48.81182645
aeb9096a-5612-4541-881f-6ea37ea5a45d;937;ELEMENTAIRE VAUBAN;2.15233366;48.79883617
af4adc14-c563-4706-aac9-eef1d24e7b25;865;SQUARE ILE DE FRANCE;2.16096167;48.80311363
af9ddcb1-4a3b-4d28-a80b-128c3c3382db;1044;MATERNELLE LES LUTINS;2.12984942;48.80828117
b0099987-c465-4c89-955b-e32a9f070392;440;AVENUE DE SAINT - CLOUD;2.12743857;48.80444642
b078ec33-f6f8-4e94-b14f-5308762b3105;822;SQUARE BERTHIER;2.13252365;48.81078268
b07f75c9-e044-45d6-ae06-2f9975a79166;656;AVENUE VILLENEUVE L'ETANG;2.14032216;48.81356812
b09d2111-17a5-4c2e-88bb-2110adb70f78;518;BOULEVARD DE LA REINE;2.13137687;48.80920682
b18177e9-22cb-4b2b-8c71-3ac68049996b;855;SQUARE ILE DE FRANCE;2.16227764;48.80289693
b195c5ab-c386-4492-adb6-0146e5a15710;610;PARC FORESTIER DE PICARDIE;2.15660092;48.81282209
b1b01f01-9e8e-4f31-93c9-3ea71cf22c88;979;MATERNELLE LA MARTINIERE;2.11361987;48.78047781
b1b2ee41-0def-491e-8969-439b29b93743;444;AVENUE DE SAINT - CLOUD;2.12933658;48.80458052
b1ee88b0-6277-4cdd-a730-3da7bb6cf27c;829;SQUARE BLAISE PASCAL;2.15287451;48.80364572
b1fa0e00-d52a-435f-b53a-445969808e7e;245;MATERNELLE DES PETITS BOIS;2.15688047;48.80591471
b23ef1dd-9a39-45be-9742-693e8675015f;982;SQUARE STADE  PORCHEFONTAINE TER;2.16053532;48.79388057
b355662f-1a88-4a4c-907f-0f62585e81ba;737;SQUARE DU STADE DES CHANTIERS;2.14251826;48.7944692
b38b7059-72e9-4a02-b5ce-f006b32ca9cd;630;SQUARE RICHARD MIQUE;2.14666869;48.81199988
b3d6c59a-3493-47c7-9393-09db4651102c;551;SQUARE JEANNE D'ARC;2.14336802;48.82289262
b3dd143d-2512-490a-8d6b-4c8593428a27;94;CRECHE VESLOT;2.15513505;48.79497812
b401b79a-0c78-4d01-9661-9649b61e34e8;383;AVENUE DE PARIS;2.13678822;48.80003684
b485b351-a3b1-4ebd-9537-52973d1290a5;201;ELEMENTAIRE PIERRE CORNEILLE;2.15179654;48.79440543
b507fe6e-c16c-447d-8164-4d37610f726f;749;JARDIN BONNE - AVENTURE;2.15314831;48.80764877
b540ee3c-8847-4eb7-bd8d-6a27c907d3f2;1058;MATERNELLE LES LUTINS;2.13798952;48.79654967
b545b6a5-dbeb-4141-b77d-5fbbc3301d6d;603;PARC FORESTIER DE PICARDIE;2.1579521;48.81276733
b54c7f54-5765-4699-963a-4f1ad8674dc8;939;ELEMENTAIRE VAUBAN;2.15217202;48.79920942
b5aac866-7f1c-4482-b18e-005030f5424b;669;BOULEVARD DU ROI;2.12707241;48.81250816
b5ddc790-e369-4324-85d6-93189bcadedc;289;AVENUE DE PARIS;2.15738487;48.79867759
b5e13d23-2260-4b7f-a610-567c81a354bb;496;AVENUE DES ETATS UNIS;2.14438814;48.80728832
b6b81769-c323-498c-b4ea-1d0e8073fe31;515;BOULEVARD DE LA REINE;2.13419906;48.80893254
b6e5f0c8-220f-4b7e-ac9e-453342c7615b;861;SQUARE ILE DE FRANCE;2.16173695;48.80315416
b6f56287-5713-478a-bfb6-4be806eae9b2;548;BOULEVARD DE LA REINE;2.12753904;48.80926291
b7229734-31bf-4572-a837-f015ff0b6e50;324;AVENUE DE PARIS;2.14418796;48.79877651
b78f69f3-e5e2-4f11-8fc0-1ceede5f8644;488;AVENUE DES ETATS UNIS;2.14244407;48.80611441
b7a5bea1-810d-48ad-a478-1bfe89dc2b81;1065;MATERNELLE VIEUX VERSAILLES;2.12137743;48.80134385
b7b74503-dcf5-4a2f-a508-790d18f34a49;973;SQUARE DE L'ETANG DE LA MARTINIERE;2.11276848;48.78196278
b7cd22b8-eb92-4ed7-9d7f-fe06092bb0de;991;MULTI ACCUEIL BORGNIS DESBORDES;2.12289768;48.79547545
b7fd9999-a03c-4a41-9075-d20c9e062d4d;302;AVENUE DE PARIS;2.15237976;48.79854676
b86129b9-28b2-4b26-985b-979fe8d3ca58;151;MATERNELLE COMTESSE DE SEGUR;2.12837874;48.79474371
b8e4c4e1-87c4-4401-9a77-53339765a36e;169;ELEMENTAIRE COLONEL DE BANGE;2.13230489;48.81438419
b94ce330-f493-4d7a-aebb-211096209438;701;RUE DES RESERVOIRS;2.12453347;48.8077661
b975ae82-a1d3-409e-9a73-0e048d2b2410;198;MATERNELLE LES MARMOUSETS;2.12590082;48.80720915
b9a158d3-5a08-446f-8a3e-2eddaa7b2516;739;SQUARE DU STADE DES CHANTIERS;2.14264875;48.79448907
b9f65f58-371d-46ab-b5c2-e60254d3cf25;332;AVENUE DE PARIS;2.13983389;48.79994431
baefcb15-9275-438d-8b3b-a7ef2e399679;264;ELEMENTAIRE VILLAGE DE MONTREUIL;2.14778512;48.80433242
bb35899f-2e63-4c08-b6fe-a64a6c033bb9;698;RUE DES RESERVOIRS;2.12312649;48.80581286
bb9083c8-2e4c-4c04-8ed8-6d274dcb2aec;925;CRECHE MULTI ACCUEIL PRES AUX BOIS;2.15984987;48.80198438
bc462026-a9da-4c98-97c0-cf1b32952736;634;AVENUE DE SAINT - CLOUD;2.12996763;48.80496834
bc59da67-27b2-4c7d-9bd8-697d25b4578f;413;AVENUE DE SAINT - CLOUD;2.13465632;48.80530889
bc795a45-1774-4bbc-804e-2f3e7d7622b4;922;MATERNELLE RICHARD MIQUE;2.1438774;48.81142874
bc797421-722d-483b-b7ad-4a9531d496d9;352;AVENUE DE PARIS;2.15577095;48.79822745
bcf4d7a4-b6b3-4d83-acd3-9c961fade943;112;MATERNELLE ANTOINE RICHARD;2.15209651;48.80720912
bcf7e05d-ea4c-430f-8b89-96983d4bb05e;683;BOULEVARD DU ROI;2.12702881;48.81191336
bd7d43b8-dbed-42a1-a7d0-c981c8ba6e1b;968;SQUARE DE L'ETANG DU DESERT;2.11281787;48.78125886
bdae1cae-eb04-4815-ad41-792cdd9194cb;82;CRECHE DU JEU DE L'OIE;2.14069748;48.79606473
bdb852ef-d023-4a00-acbc-6437fd4dec0f;1033;MATERNELLE VIEUX VERSAILLES;2.1214784;48.80135046
bdec1169-affa-47b4-a176-820e6ad8d2df;850;SQUARE HOCHE;2.12749174;48.80601432
bdf7d579-7da2-44a0-95c3-eeaac1893c4c;315;AVENUE DE PARIS;2.14716457;48.79854857
be23f609-1c32-4b1c-9daa-543cdd76da3e;756;JARDIN BONNE - AVENTURE;2.15376525;48.80755752
be7e7208-662a-4736-a146-335170515cf5;293;AVENUE DE PARIS;2.15533729;48.79875553
be92ac20-70a1-4bba-b0ea-d305017c1887;362;AVENUE DE PARIS;2.15108167;48.79810743
be966a21-5389-4d97-8743-8feb7e83bb16;257;ELEMENTAIRE EDME FREMY;2.1391283;48.79664488
bed0732d-5de3-4c73-823b-a8e359df6a4b;445;AVENUE DE SAINT - CLOUD;2.13312257;48.80496819
bf794206-5ae4-4eec-a5b7-e27b07a3644f;506;BOULEVARD DE LA REINE;2.13939435;48.8085204
bfcfbf3c-ecf0-4b22-9fb8-9304951c14d1;547;BOULEVARD DE LA REINE;2.12806076;48.8092753
c00f4b35-2858-48bb-b0c8-8e433065fa22;404;AVENUE DE SAINT - CLOUD;2.1290463;48.80490489
c00fdd60-de11-4e28-811a-c22bcf38d765;219;MATERNELLE VAUBAN;2.15214823;48.79969991
c03abedb-ab68-4cab-b6b3-18472c64804d;389;AVENUE DE PARIS;2.13083251;48.80162532
c0609f8a-7b64-4ee3-ba2e-819ebeb3fec5;46;JARDIN DE L'ECOLE DES POSTES;2.15799283;48.80153527
c066292a-c256-4845-96d3-c30528c4ce18;661;BOULEVARD DE LA REINE;2.1207475;48.80980355
c1fcac74-c0df-43df-8d34-f1d25d6850db;53;JARDIN DE L'ECOLE DES POSTES;2.15846815;48.80208907
c2053cdc-c117-48e0-a19e-7ea49940ed4f;952;SQUARE DU STADE DES CHANTIERS TER;2.14355086;48.79543655
c23fab76-2b86-4a14-bd1c-efcc91060954;438;AVENUE DE SAINT - CLOUD;2.12861292;48.80464665
c340f9d3-49e6-4488-9ae5-8b82e0f79e26;25;SQUARE SAINT - LOUIS;2.1254121;48.79683907
c3600c9f-86b6-4839-b178-4ecd3cf7d0c9;682;BOULEVARD DU ROI;2.1267937;48.81152137
c3629611-f7e8-43fc-82f2-9a12899ed875;1;SQUARE DES FRANCINES;2.13153433;48.79678451
c392ef0c-f01a-4f5f-9b3a-db6985d8925c;988;SQUARE VILLENEUVE L'ETANG;2.14132721;48.81374082
c3fb206f-d1fd-4412-9ecc-38e4dcdd549f;7;SQUARE DES FRANCINES;2.13168731;48.79666363
c408fa60-60e2-410f-8d76-2dc645dc7944;59;JARDIN DE L'ECOLE DES POSTES;2.15858112;48.801920869999996
c44cc563-7a46-4509-a6dc-808e9576854e;449;AVENUE DE SAINT - CLOUD;2.13543132;48.80502319
c4581fe2-b114-47f0-9826-1a39ca9420ef;249;MATERNELLE VIEUX VERSAILLES;2.12132021;48.80147478
c45828e6-ea45-430b-b52c-a87f519421be;987;SQUARE VILLENEUVE L'ETANG;2.14136225;48.81380871
c510c5c6-571c-46e5-aca2-d6f3314c647b;956;SQUARE DU STADE DES CHANTIERS BIS;2.14229179;48.79488547
c55597e3-d7c9-4d51-a7b2-f9c5cfaa0dd0;319;AVENUE DE PARIS;2.14564094;48.79837539
c5b694e2-0b36-47e1-9023-c5fa06371cf4;252;MATERNELLE VIEUX VERSAILLES;2.12151624;48.80149941
c643a7c5-dc8b-440e-8b20-85009aa9a62f;363;AVENUE DE PARIS;2.15036338;48.7980908
c655d48c-7dc5-4774-8fde-8c0b7f564374;876;SQUARE ILE DE FRANCE;2.16153859;48.8027684
c6914851-ece7-4671-a63d-405bc14d6025;63;JARDIN DES MUSICIENS ITALIENS;2.14584782;48.80173189
c6952e6c-c542-4031-a876-3d6b51f6dad7;702;BOULEVARD SAINT ANTOINE;2.12812774;48.81555279
c69820bd-a15b-4142-aab4-af9c41109649;640;MATERNELLE YVES LE COZ;2.14885376;48.79042764
c69d4627-145c-4c5b-b417-22cf0aa41bfc;770;JARDIN BONNE - AVENTURE;2.15248095;48.80717734
c6a7e38a-034b-4561-a3e4-526d0fdff9d8;891;ECOLE ELEMENTAIRE CHARLES PERRAULT;2.15564061;48.80475849
c6d076f6-bb1d-4dfb-ac79-f0c285464f44;28;SQUARE SAINT - LOUIS;2.12563062;48.79673683
c724e37a-4f54-4478-8ba3-8259461df483;212;MATERNELLE LES TROIS POMMIERS;2.13548789;48.80275599
c753f250-d249-4913-b811-ad216cf496d8;307;AVENUE DE PARIS;2.150853;48.79850918
c7a06197-9a26-4b84-b432-8cffbbabfa66;611;PARC FORESTIER DE PICARDIE;2.15615133;48.81279714
c7b5f2be-83fb-4e6c-8e79-cf4f2ca99db8;651;AVENUE VILLENEUVE L'ETANG;2.14453008;48.81506785
c7c56ef0-8693-4c3e-9f44-e3360f2fb85c;803;JARDIN DES RECOLLETS;2.12315375;48.8018645
c819fe0a-1abc-4409-ac2c-f50dd9e01211;575;PARC SEMALLE;2.12194396;48.81336404
c831bd50-f602-40db-958c-023a8a1c6d0e;182;ELEMENTAIRE PERSHING / R. MIQUE;2.14259332;48.81193509
c84c906f-4a04-419a-9a81-ad918be6f775;37;SQUARE SAINT - LOUIS;2.12560394;48.79690926
c8993489-a719-4d3c-aab5-a92f0a9f45e8;270;ELEMENTAIRE LA SOURCE;2.15471409;48.8082727
c8a21ae7-510e-44b9-8a09-1220fc700c7e;833;SQUARE BLAISE PASCAL;2.15261642;48.80296349
c8a5cfdf-d4f1-4574-8b59-c30c5ff5fb90;808;JARDIN J.A LE ROI;2.12188511;48.80182032
c8ad3961-edb7-4b23-99ba-69e5deffbfd9;580;PARC FORESTIER DE LA PORTE VERTE;2.15107181;48.81597397
c8d19cd3-de36-4e88-891a-02d453f696d5;462;AVENUE DE SAINT - CLOUD;2.13973142;48.80543152
c936d92e-c74a-4938-8e31-3c5a65983247;796;JARDIN DES RECOLLETS;2.12314748;48.80214752
c9422f0b-5644-4b4a-a856-a34f99a2d258;27;SQUARE SAINT - LOUIS;2.12560965;48.79683887
c965b280-0807-44b2-9e79-e719f7a40599;131;ELEMENTAIRE CLEMENT ADER;2.12005731;48.78379595
c97ec401-7bba-47cb-91dd-4f67e29b68a9;114;MATERNELLE ANTOINE RICHARD;2.15228837;48.80721728
c9b67f52-51ed-4c8c-b5fc-69c0afc89b6c;199;MATERNELLE LES MARMOUSETS;2.12587571;48.80716477
ca165c2a-8a60-48c7-8900-1aaea0003348;805;JARDIN J.A LE ROI;2.12167431;48.80185232
ca250620-dc67-484e-aca1-129a6a69b2fe;594;PARC FORESTIER DE LA PORTE VERTE;2.15124008;48.81591426
ca771043-837e-4605-bb19-b7933fe05593;395;AVENUE DE PARIS;2.12756215;48.80264587
ca7fdf2b-5350-430a-99dd-3e608d0ee894;686;BOULEVARD DU ROI;2.12751015;48.81271843
cadc303b-f31d-4391-92dd-51ee483bf5fa;217;MATERNELLE VAUBAN;2.15226046;48.79971247
cb61f371-d5cf-4d78-ae6d-e414d3589805;15;SQUARE DES FRANCINES;2.1314818;48.7967568
cbad024e-6d5b-4b4c-bc3e-657c919dfd78;279;ELEMENTAIRE JEAN BATISTE LULLY;2.15185635;48.79946171
cc075858-dcb9-4138-89ed-62d8b89f5af6;10;SQUARE DES FRANCINES;2.13163324;48.79663424
cc12cf18-44e6-48f2-b3de-eaf361a6a16e;644;SQUARE BONNEFOUS;2.1255918;48.80519703
cd2e18b3-6678-42fd-86a3-33c6971191fc;286;ELEMENTAIRE JEAN BATISTE LULLY;2.1523673;48.79930894
cd3c7a26-bcb5-45d5-b0d3-74ca9c3baf50;127;MATERNELLE LES ALIZES 2;2.12027946;48.78391863
cd5d8760-cf0f-4105-b208-0403809105c5;188;ELEMENTAIRE RICHARD MIQUE;2.14183922;48.81225695
ce283144-27ec-4bcc-8d97-cf9ee507c99c;1006;MATERNELLE HONORE DE BALZAC;2.12831205;48.79483696
cee83dee-fc34-4a05-9670-7c8565bb10c8;715;PLACE DE LA LOI;2.15077304;48.81470591
cfb14a9f-2004-43b1-97dd-47e9e5497c7f;463;AVENUE DE SAINT - CLOUD;2.14035155;48.80547699
d0862df0-82e4-46be-85de-0ffa3bd862c7;44;JARDIN DE L'ECOLE DES POSTES;2.15809242;48.80157386
d0a487fe-847b-41d4-84de-a4e7b68ff230;432;AVENUE DE SAINT - CLOUD;2.13655402;48.80556512
d0adedc7-7ec0-4d73-9d40-6ea3bfbf10fe;428;AVENUE DE SAINT - CLOUD;2.13892567;48.80573533
d0d481c0-15c6-4f50-a3c0-ec698ff212e0;207;MATERNELLE LES TROIS POMMIERS;2.13568322;48.80304378
d1207547-55ef-4d70-9c84-a316b534516b;983;SQUARE STADE  PORCHEFONTAINE TER;2.16053555;48.7938159
d13b4452-53ff-4a79-ae79-b1273749a7be;837;SQUARE BLAISE PASCAL;2.15268808;48.80286659
d16a35d7-1e4b-465f-8a00-eb91b20af287;878;SQUARE DU BERRY;2.15913066;48.80257506
d16afcd8-77b9-4af4-a564-c33c3ef499b2;11;SQUARE DES FRANCINES;2.13146655;48.79661362
d175fe77-070f-496c-a944-37fdbf201085;819;SQUARE BERTHIER;2.13275615;48.810893
d1ca21d6-2450-4ea1-afb5-e001eb600e5c;948;SQUARE DU STADE DES CHANTIERS TER;2.14332091;48.79551926
d1e89723-b079-4189-8346-7261fdf205e1;824;SQUARE BERTHIER;2.13266039;48.81073051
d2168b52-b7af-4868-96c2-320f0730c6f0;429;AVENUE DE SAINT - CLOUD;2.13844724;48.80570013
d25218fd-5989-42d6-a7b4-098586b810c7;789;JARDIN DU CONSERVATOIRE DE MUSIQUE;2.12483402;48.80162466
d2609337-b80f-410e-b825-543dbf5a698b;74;CRECHE BORGNIS DESBORDES;2.122814;48.7953802
d27f2b19-6948-4541-a9e2-35a51c621ba3;918;MATERNELLE RICHARD MIQUE;2.14363078;48.81147141
d2902c29-555b-4223-bca3-18e1d9f49330;161;MATERNELLE LE PETIT PRINCE;2.12986001;48.80831832
d2f3ecff-b91a-478f-a6e0-b0bad35db8c3;437;AVENUE DE SAINT - CLOUD;2.12813567;48.80460747
d2f90d26-b3f8-417e-9df4-599ae6bfed81;800;JARDIN DES RECOLLETS;2.12298093;48.80205592
d364b442-be02-4013-a3e9-aa4f2cf12fd3;172;ELEMENTAIRE COLONEL DE BANGE;2.13258469;48.81420175
d3a0d638-ff59-4e80-8153-bb70582ebbd2;949;SQUARE DU STADE DES CHANTIERS TER;2.14339987;48.79552423
d4386825-7579-4ed9-a6de-f38c279114ca;945;MATERNELLE ANTOINE RICHARD BOAVTURE;2.1528751;48.80750195
d4ae4424-ac29-472f-8415-5afead7a4704;226;MATERNELLE VAUBAN;2.15182116;48.79968877
d50b3b10-8fc4-44c2-9837-bbca5ed3ca2a;493;AVENUE DES ETATS UNIS;2.14390999;48.80692928
d5744890-6366-4629-880a-8550f7088dc0;340;AVENUE DE PARIS;2.13272314;48.80184617
d5e9362a-34c0-48c8-8c73-778b1cc553ab;396;AVENUE DU GENERAL DE GAULLE;2.12924286;48.80179196
d5f4dc65-1add-45ba-9315-e33953a24d90;703;BOULEVARD SAINT ANTOINE;2.12714163;48.81591408
d60034f1-4b3f-4147-8c77-dcceca4a4589;236;ELEMENTAIRE ALBERT THIERRY;2.1562886;48.80627207
d631a614-2a48-414f-9f88-0864edf33e24;197;MATERNELLE LES MARMOUSETS;2.12592451;48.80724749
d640b398-17a4-4c1b-bfa7-3ab480889702;866;SQUARE ILE DE FRANCE;2.16114098;48.80293191
d6b9be04-2ac1-45ca-b8ab-dc26733ad1b2;284;ELEMENTAIRE JEAN BATISTE LULLY;2.15214496;48.79957393
d72e3106-30e9-4959-8653-39d44ae3d077;471;AVENUE DES ETATS UNIS;2.14213638;48.80635856
d739834c-a192-4090-b741-9b4295cc2ba3;745;JARDIN BONNE - AVENTURE;2.15306837;48.80753251
d75228b2-e1fa-4d4f-bac9-1502d7d88b4c;1063;MATERNELLE LES LUTINS;2.1382643;48.79657712
d7ff8381-041b-48da-b145-c00ffa82920e;1068;MATERNELLE DUNOYER DE SEGONZAC;2.1603233;48.80209178
d89b898a-0a0e-422b-887b-e01d1149464a;1023;MATERNELLE LES ALIZES 2;2.12050241;48.78407515
d8b06ba6-e64e-440c-80d6-a557e1b39ea1;590;PARC FORESTIER DE LA PORTE VERTE;2.15156578;48.81614968
d8bae535-7ba2-4cd5-b0c9-471168852784;657;BOULEVARD DE LA REINE;2.12283045;48.80982835
d94c18e6-6de5-4af7-a795-37aae33d2977;574;PARC SEMALLE;2.12190251;48.81334832
d9645356-a2c5-4029-937b-623c0836ab8d;16;SQUARE DES FRANCINES;2.13143932;48.79678755
d964b340-5e1b-4d1d-965b-7348737fb4d0;1048;MATERNELLE LES LUTINS;2.12973492;48.80820178
d97e5221-c58d-47a2-a9d5-4e8954ae2411;692;BOULEVARD DU ROI;2.12865421;48.81448145
d9f5b09c-3263-447d-be00-fc08329f7c22;126;MATERNELLE LES ALIZES 2;2.12024603;48.78393508
da20617a-c0f4-4a14-ad1c-455a24be6f00;5;SQUARE DES FRANCINES;2.13174934;48.79677
da53347e-3a50-46bd-a352-6ae867b2edf6;334;AVENUE DE PARIS;2.138599;48.800273
db459446-bded-4586-b02d-0ee5ba388202;230;ELEMENTAIRE MARCEL LAFITAN;2.13109702;48.80875747
db7d490f-329c-46e2-bd92-525453e73469;333;AVENUE DE PARIS;2.13926136;48.80009505
dbecbc05-23d3-4f54-ab24-7276adf81de6;538;BOULEVARD DE LA REINE;2.13496936;48.80872894
dbf17886-b4db-4f8c-8868-31f364960e1d;751;JARDIN BONNE - AVENTURE;2.15332486;48.80764819
dc001b7f-ef09-429b-a156-87b495eed0c7;320;AVENUE DE PARIS;2.14494485;48.79857404
dc0b94ee-9b85-4414-97e7-1152c09aacc6;12;SQUARE DES FRANCINES;2.13167665;48.79659851
dca23843-a8f2-48e9-9bb7-d77ba7d3b708;905;JARDIN BONNE - AVENTURE;2.15385897;48.80688611
dccdd81a-126b-4068-bb90-a41004d60116;844;SQUARE HOCHE;2.12811601;48.80617994
dcd500ca-cfce-4c04-a8fa-e0610df0acce;409;AVENUE DE SAINT - CLOUD;2.12832714;48.80497128
dcdca7f0-f609-4ff5-8afc-e1a45a464ec8;13;SQUARE DES FRANCINES;2.13141896;48.79664876
dce35a40-8e7a-43b7-98a6-4d1c9c92dc34;402;AVENUE DE SAINT - CLOUD;2.12809392;48.804835249999996
dce85eca-f440-4942-88af-cabfb8e7d183;1034;MATERNELLE LA FARANDOLE;2.14402284;48.81396527
dd91785a-f39e-428a-aca0-00f8c37c3efe;183;ELEMENTAIRE PERSHING / R. MIQUE;2.14268571;48.81192814
ddc75767-426f-4dd5-95a1-7c7d9d9adbee;774;JARDIN BONNE - AVENTURE;2.15264038;48.80705944
dde447df-fd2a-4bb9-a67a-549ed34e732a;890;CRECHE MULTI ACCUEIL VAUBAN ANNEXE;2.15225946;48.80246553
ddfece75-61a0-4a2e-8462-47817e9efeb4;153;MATERNELLE LA MARTINIERE;2.11356521;48.78067836
de57f67d-60f5-4554-858f-1bb74d04a2ec;684;BOULEVARD DU ROI;2.12706872;48.81184261
de929655-b5cc-47b8-a79c-90e98f39e6cd;567;PARC SEMALLE;2.12163522;48.81351959
deb503b3-86ac-4b20-bb94-0811737b58da;608;PARC FORESTIER DE PICARDIE;2.15797217;48.81315357
debecc1f-2e29-4b25-8f7c-d991c443e461;795;JARDIN DE L HEURE JOYEUSE;2.13614205;48.80256133
decc2124-3637-4789-9d18-c9f0a7558c19;353;AVENUE DE PARIS;2.15537893;48.79809312
decc2260-a392-4402-860a-646a8e11493d;422;AVENUE DE SAINT - CLOUD;2.13689041;48.80546889
dedd46dc-cae6-48d2-9297-c930dd7c2230;61;JARDIN DE L'ECOLE DES POSTES;2.15837542;48.80184276
df65cf69-9c7a-437b-abcf-1d8916225fee;348;AVENUE DE PARIS;2.15740549;48.79827154
df6b3cdd-6767-4011-85bd-bf6372b6cd44;110;MATERNELLE ANTOINE RICHARD;2.15189976;48.80736096
df840864-e1d7-451b-b002-7f9695ace5d1;51;JARDIN DE L'ECOLE DES POSTES;2.15807675;48.80182288
df9abb0f-3c59-4146-9e60-24da2f07b955;624;SQUARE RICHARD MIQUE;2.14548456;48.81201518
e02ede46-b19a-43e0-90f9-06a48ddd39a1;746;JARDIN BONNE - AVENTURE;2.15300152;48.80761895
e09ce12d-9440-4dcf-b351-05d94c901365;318;AVENUE DE PARIS;2.14583927;48.79851357
e0d102c0-e468-4b0b-9eba-12efd50393da;80;CRECHE DES GENDARMES;2.13058852;48.80013143
e0d79a18-3680-49e8-b637-22da9ecf81a2;140;ELEMENTAIRE CLEMENT ADER;2.12011726;48.78382257
e108ca15-3bee-4a21-aef2-f3909932c431;777;JARDIN BONNE - AVENTURE;2.15251497;48.80687671
e199e1bc-8175-4b92-8596-fad5ad5d4e54;473;AVENUE DES ETATS UNIS;2.14250369;48.80656246
e20fe5c4-b546-4a77-9925-9339a987b2d3;113;MATERNELLE ANTOINE RICHARD;2.15220161;48.80721138
e24dddd7-97b3-41a4-a97e-a457266a4f76;697;RUE DES RESERVOIRS;2.12330752;48.80611428
e2c07c69-f11a-40b4-9a4a-c5e393b86f10;292;AVENUE DE PARIS;2.15574685;48.79863503
e2ecf023-c84a-4a24-be5e-9e342f81945b;235;ELEMENTAIRE ALBERT THIERRY;2.15631443;48.80627634
e3269c60-602e-44c3-9612-6e09895e1659;1003;MATERNELLE HONORE DE BALZAC;2.14434745;48.80553416
e380b003-3dd1-4525-8fdf-b64e42a7a00e;543;BOULEVARD DE LA REINE;2.13182264;48.80897714
e3aff934-d787-4655-95c4-1fd3d2bbd7d3;598;PARC FORESTIER DE LA PORTE VERTE;2.15110899;48.81604592
e3bec2c5-533f-4833-ae42-33c081df3a03;915;MATERNELLE RICHARD MIQUE;2.14392;48.81155808
e3ef43c7-5f4c-4c90-b3e2-4502f5fdbb24;424;AVENUE DE SAINT - CLOUD;2.13774955;48.80553065
e41d2f42-2973-4c6a-9405-ebd921ac8e93;1027;MATERNELLE LES LUTINS;2.15203494;48.80713724
e4cd9368-b44a-41c0-b6d8-8639ee48957b;486;AVENUE DES ETATS UNIS;2.1420831;48.80591157
e4e5e662-aee6-4995-baae-24a9815ceda0;1024;MATERNELLE LES ALIZES 1;2.12130079;48.78397496
e52cb386-4447-4434-bf4c-157bcda8082e;166;MATERNELLE LES DAUPHINS;2.13195426;48.81332246
e54c1480-256a-4ed2-aa0a-52d9e9288f6d;238;MATERNELLE DES PETITS BOIS;2.15692083;48.8063565
e550ab23-a5c7-4d7f-b0b6-304ae0c5fe12;532;BOULEVARD DE LA REINE;2.139034;48.8083515
e55b343e-3f64-4053-9b4e-c1f3709d0b00;1029;CRECHE MARIE ANNE BOIVIN;2.15219223;48.80716939
e55d3120-08fb-404a-a6a0-eed8b050d809;461;AVENUE DE SAINT - CLOUD;2.13905546;48.80538291
e566153d-7360-4117-b950-aeb59ee7f5b6;271;ELEMENTAIRE LA SOURCE;2.15473377;48.80822297
e5f4c17e-8341-4fad-abfa-80374e7444b0;541;BOULEVARD DE LA REINE;2.13294892;48.80883562
e5fa77d7-cd03-4d24-a2e2-b1566e604c3c;758;JARDIN BONNE - AVENTURE;2.15364849;48.80742244
e630f3ab-c85c-47f7-b421-86d798be5d6d;90;CRECHE  CLAGNY GLATIGNY;2.14085048;48.81185927
e6e27edc-7fda-4afd-aea3-7ff13b8baa44;129;ELEMENTAIRE CLEMENT ADER;2.12000633;48.7838227
e7664922-d698-4bf6-8e48-3325743b173a;835;SQUARE BLAISE PASCAL;2.15273383;48.803015
e76b3cba-fdc1-4ed0-bc72-4bae6133d4cb;303;AVENUE DE PARIS;2.15206026;48.79867397
e77e28cd-07b4-48cf-a010-622d735d9e24;860;SQUARE ILE DE FRANCE;2.16199377;48.80306933
e7a5f26c-d2ab-4096-b2a3-33637533f66f;508;BOULEVARD DE LA REINE;2.13859576;48.80858425
e80244ef-f889-4188-a3aa-4bada1fa4939;220;MATERNELLE VAUBAN;2.15212161;48.79969457
e81a5d2a-4ab2-4af2-be2c-0f0806ece2f5;397;AVENUE DU GENERAL DE GAULLE;2.12870569;48.80091979
e884687c-e56b-4eae-8d21-0b20f0c02ace;48;JARDIN DE L'ECOLE DES POSTES;2.15828505;48.80158553
